type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,260.1,290.075,0.6588,0.0284,7480.0,0.8583,0.0314,0.6021,0.0579,0.5763,0.1975,0.4604,0.203,0.4979,0.1895,0.6375,0.067,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,338.1,324.9355,0.4686,0.1574,7576.0,1.1888,0.1858,0.7555,0.1106,0.7726,0.1045,0.7247,0.1377,0.742,0.1116,0.829,0.1104,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,205.5,125.1297,0.6018,0.0434,7480.0,1.1154,0.2062,0.6733,0.0517,0.6869,0.0661,0.6166,0.0963,0.646,0.0687,0.7378,0.0546,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,249.6,243.9464,0.5632,0.0526,7576.0,0.9877,0.0912,0.7053,0.0488,0.7253,0.0444,0.6434,0.0826,0.6796,0.059,0.7721,0.0526,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,341.2,223.3794,0.6207,0.0275,7480.0,1.0303,0.148,0.6461,0.0375,0.6714,0.0648,0.6009,0.1366,0.619,0.0469,0.7209,0.0295,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,456.8,311.3046,0.2949,0.1442,27384.0,1.1692,0.1616,0.8683,0.0773,0.8766,0.0798,0.8507,0.0887,0.8627,0.0811,0.9364,0.0544,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,463.6,218.1221,0.5525,0.0668,27192.0,1.4548,0.3436,0.7255,0.0491,0.7675,0.0508,0.6329,0.0979,0.6899,0.0676,0.8036,0.0536,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,289.6,273.9377,0.5876,0.0695,27384.0,0.8996,0.0449,0.6741,0.0612,0.6865,0.0684,0.6643,0.1393,0.6635,0.0564,0.7365,0.0941,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,362.2,382.0863,0.6339,0.0531,27192.0,1.0126,0.1334,0.6358,0.0724,0.6555,0.0834,0.5603,0.2156,0.5752,0.1657,0.6804,0.0852,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,393.9,267.4803,0.3923,0.1668,27384.0,1.1282,0.1869,0.8054,0.1138,0.8477,0.1187,0.7474,0.1105,0.792,0.109,0.8724,0.1236,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,247.4,248.7393,0.6251,0.056,27192.0,1.4722,0.3492,0.6552,0.0406,0.6937,0.0547,0.5402,0.1433,0.5941,0.1002,0.7294,0.0506,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,274.0,208.425,0.5431,0.0595,27384.0,1.5982,0.4012,0.7049,0.0669,0.7284,0.0773,0.6861,0.1276,0.6943,0.0464,0.7818,0.0951,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,215.9,164.751,0.6108,0.0431,27192.0,0.9621,0.0617,0.6539,0.0475,0.6815,0.0624,0.5611,0.0957,0.6103,0.0682,0.7257,0.0608,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,1.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,491.2,297.2719,0.3678,0.1355,5236.0,1.1603,0.1935,0.8235,0.0858,0.8566,0.0571,0.7715,0.1569,0.8032,0.1138,0.9105,0.0652,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,485.9,237.7008,0.5056,0.1189,5172.0,1.1096,0.2431,0.7342,0.0972,0.7559,0.1113,0.7011,0.1008,0.7219,0.0922,0.8149,0.0989,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,420.5,249.8477,0.5873,0.0418,5236.0,1.2507,0.1958,0.7045,0.0318,0.7197,0.0322,0.6557,0.0552,0.6845,0.0327,0.762,0.0378,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,219.2,235.5164,0.6483,0.0289,5172.0,1.1926,0.2387,0.6103,0.045,0.5876,0.2087,0.4822,0.182,0.5196,0.1787,0.6634,0.0501,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,459.7,282.2871,0.3279,0.1993,5236.0,0.9609,0.0934,0.844,0.1251,0.8603,0.1161,0.8186,0.1589,0.8339,0.1355,0.9018,0.1098,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,395.9,230.5998,0.4928,0.0839,5172.0,1.2606,0.129,0.744,0.0718,0.7499,0.0854,0.735,0.0574,0.7397,0.0587,0.8317,0.0813,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,103.1,88.0789,0.6339,0.0401,5236.0,1.1446,0.1643,0.623,0.0741,0.5773,0.2005,0.5495,0.1911,0.5605,0.1916,0.6732,0.0876,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,186.5,123.6012,0.6242,0.0451,5172.0,1.2242,0.1994,0.63,0.0483,0.6567,0.0842,0.5657,0.1242,0.5945,0.0621,0.7013,0.0689,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,409.1,255.6085,0.3531,0.1813,18612.0,1.1107,0.0953,0.8424,0.0987,0.8602,0.0866,0.8063,0.1336,0.8307,0.1105,0.902,0.0923,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,393.6,292.0466,0.4827,0.1512,18484.0,0.9601,0.0827,0.7453,0.1094,0.7656,0.1146,0.7151,0.1544,0.731,0.1166,0.8207,0.1156,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,244.4,224.2901,0.602,0.0715,18612.0,0.9658,0.0766,0.6704,0.066,0.6908,0.0511,0.6038,0.1756,0.6284,0.1235,0.7339,0.0786,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,468.5,307.7925,0.6136,0.0471,18484.0,1.1338,0.0896,0.6502,0.075,0.674,0.0869,0.626,0.146,0.634,0.0619,0.7059,0.0816,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,328.3,287.5803,0.3863,0.2098,18612.0,0.9346,0.064,0.7967,0.1522,0.771,0.2715,0.693,0.2854,0.7265,0.2762,0.8589,0.1378,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,322.7,264.6779,0.5036,0.0989,18484.0,1.0795,0.1231,0.7255,0.0914,0.7397,0.0917,0.6913,0.1017,0.7118,0.089,0.8076,0.1179,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,278.8,305.9215,0.5708,0.0488,18612.0,1.1456,0.122,0.6975,0.0544,0.7179,0.0654,0.6668,0.1016,0.6831,0.0395,0.7676,0.0496,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,320.6,277.112,0.5929,0.0668,18484.0,1.091,0.096,0.6679,0.0823,0.6907,0.0844,0.5585,0.2034,0.5954,0.1911,0.738,0.0864,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,499.4,261.7408,0.3545,0.1524,7574.0,1.1544,0.1666,0.835,0.0875,0.8392,0.0732,0.8142,0.1343,0.8242,0.1043,0.9028,0.1035,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,449.7,296.0716,0.5402,0.1272,7478.0,1.0266,0.1182,0.7058,0.1004,0.726,0.1029,0.603,0.2302,0.6377,0.2068,0.7777,0.1212,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,320.4,276.6573,0.6151,0.0493,7574.0,1.0641,0.0664,0.6543,0.0622,0.6112,0.2097,0.5758,0.1984,0.5902,0.1987,0.7135,0.0671,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,250.0,181.2617,0.6483,0.0232,7478.0,1.1619,0.159,0.6136,0.05,0.621,0.0614,0.5908,0.0889,0.5979,0.0431,0.6574,0.0598,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,359.0,191.9604,0.4328,0.1402,7574.0,1.1843,0.1775,0.7876,0.0934,0.8077,0.0931,0.7513,0.1025,0.7761,0.0922,0.8651,0.0803,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,317.7,272.5873,0.5452,0.0745,7478.0,1.1646,0.1044,0.707,0.0601,0.7139,0.0657,0.679,0.0814,0.6936,0.0623,0.7906,0.0703,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,300.3,328.5763,0.6143,0.0437,7574.0,1.4552,0.2414,0.6555,0.0811,0.6639,0.0785,0.5851,0.1458,0.6163,0.1202,0.704,0.0896,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,354.7,293.7383,0.6331,0.0492,7478.0,0.9017,0.0351,0.6226,0.0612,0.6017,0.2098,0.4908,0.2445,0.5198,0.2045,0.6877,0.0719,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,486.2,237.2829,0.3278,0.1412,27382.0,0.9633,0.0582,0.8465,0.0851,0.8684,0.072,0.7998,0.1412,0.8293,0.1075,0.9222,0.0652,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,406.4,254.2916,0.5231,0.0978,27190.0,0.9951,0.0946,0.7321,0.07,0.7704,0.0818,0.6682,0.1355,0.7046,0.0893,0.8179,0.079,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,343.0,294.6153,0.5959,0.0638,27382.0,1.2355,0.1921,0.6617,0.0756,0.6695,0.0767,0.6932,0.1536,0.6646,0.0615,0.7448,0.0676,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,411.6,254.3471,0.6202,0.0343,27190.0,1.1422,0.0781,0.6498,0.0461,0.6991,0.0573,0.5301,0.1791,0.5742,0.1561,0.7077,0.0536,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,267.6,288.8848,0.4747,0.1654,27382.0,1.1195,0.1415,0.7634,0.1012,0.8053,0.0802,0.6699,0.1767,0.7234,0.1359,0.8234,0.1073,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,411.5,198.2545,0.51,0.0594,27190.0,1.0123,0.0725,0.7391,0.0502,0.7466,0.0484,0.7188,0.0994,0.7274,0.0587,0.8264,0.0484,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,221.2,239.2425,0.5806,0.0626,27382.0,1.2636,0.1789,0.6864,0.0771,0.7268,0.0587,0.584,0.1754,0.6278,0.1584,0.7428,0.0929,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,251.8,202.1795,0.6026,0.0472,27190.0,1.1338,0.2582,0.6626,0.0512,0.6663,0.0586,0.6247,0.0941,0.6415,0.07,0.73,0.0666,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,352.9,199.2453,0.4614,0.1308,9912.0,1.4085,0.1772,0.7683,0.0798,0.772,0.0786,0.7478,0.1045,0.7579,0.0865,0.8485,0.0792,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,486.8,243.0081,0.5236,0.0938,9784.0,1.11,0.1426,0.7321,0.0601,0.7575,0.0508,0.6667,0.1189,0.7045,0.0794,0.8148,0.0574,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,169.1,194.6964,0.6461,0.0533,9912.0,1.0728,0.0799,0.6066,0.082,0.6235,0.0978,0.5747,0.21,0.5699,0.1384,0.6449,0.111,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,399.5,275.7115,0.6479,0.0298,9784.0,1.1389,0.0818,0.6041,0.0733,0.6142,0.0778,0.5762,0.1234,0.5837,0.0757,0.6536,0.0858,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,483.6,376.9656,0.4329,0.1652,9912.0,1.3332,0.1234,0.7778,0.1098,0.8003,0.1102,0.7514,0.1238,0.769,0.1026,0.8504,0.1292,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,263.5,286.1906,0.5784,0.1008,9784.0,1.2417,0.2016,0.6782,0.0947,0.7037,0.1012,0.6497,0.1959,0.648,0.151,0.7498,0.1004,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,182.8,170.6193,0.6312,0.0368,9912.0,1.491,0.2528,0.6321,0.0613,0.6714,0.0644,0.5068,0.1902,0.5484,0.1727,0.6926,0.072,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,252.1,242.0568,0.6416,0.0479,9784.0,1.0005,0.0735,0.6,0.0817,0.6041,0.14,0.4879,0.2288,0.507,0.2102,0.6512,0.1217,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,458.3,210.0714,0.3627,0.1407,36152.0,1.2349,0.1074,0.8165,0.112,0.8313,0.0982,0.7455,0.249,0.7634,0.2409,0.8888,0.1282,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,394.1,216.7701,0.5261,0.0765,35896.0,1.3113,0.0749,0.7317,0.0572,0.7679,0.0618,0.6649,0.1214,0.7043,0.0719,0.8098,0.0728,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,COX2_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,436.8,311.6866,0.5736,0.0632,36152.0,1.1953,0.132,0.6914,0.06,0.704,0.0532,0.633,0.1602,0.6542,0.1295,0.764,0.0686,tu_base-type=dilated_gnn-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
