d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,32,32,0.001,False,relu,0.0,mean,val_best,84.7,65.9319,0.3395,0.161,10727.0,0.6555,0.0452,0.8559,0.0842,0.8453,0.0857,0.779,0.1434,0.809,0.1175,0.9048,0.0722,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,313.3,171.8616,0.449,0.0357,10887.0,0.616,0.0153,0.7917,0.0186,0.7556,0.0247,0.7137,0.0311,0.7338,0.0252,0.8624,0.0267,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,32,32,0.001,False,relu,0.5,mean,val_best,314.7,199.9805,0.4591,0.0316,10727.0,0.5413,0.0183,0.7898,0.0227,0.7693,0.0187,0.6819,0.0582,0.722,0.0395,0.8538,0.0225,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,96.9,98.6078,0.3607,0.106,10887.0,0.5322,0.0159,0.841,0.0558,0.8082,0.0564,0.7902,0.0959,0.7982,0.0758,0.912,0.0507,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,32,32,0.01,False,relu,0.0,mean,val_best,154.6,142.7012,0.4392,0.0796,10727.0,0.6094,0.0159,0.7979,0.0477,0.7721,0.0492,0.7031,0.0842,0.7352,0.0674,0.864,0.0508,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,30.6,17.8785,0.5152,0.0216,10887.0,0.7125,0.0168,0.7491,0.0209,0.7148,0.0303,0.6294,0.0181,0.6692,0.0215,0.8115,0.0187,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,32,32,0.01,False,relu,0.5,mean,val_best,529.9,321.6596,0.4754,0.0262,10727.0,0.5683,0.0223,0.7789,0.0188,0.7529,0.0108,0.6712,0.0509,0.7088,0.0318,0.8442,0.0193,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,175.0,186.0108,0.262,0.1784,42247.0,0.5163,0.0093,0.886,0.0872,0.8714,0.0985,0.8376,0.1257,0.8538,0.1126,0.9347,0.0612,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,64,32,0.001,False,relu,0.0,mean,val_best,226.6,206.5774,0.4179,0.2276,41927.0,0.7296,0.0661,0.8486,0.0562,0.8214,0.0693,0.8022,0.0673,0.811,0.0653,0.9096,0.05,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,366.0,225.6422,0.3519,0.0695,42247.0,0.5591,0.0191,0.8419,0.0309,0.8143,0.0302,0.7857,0.0585,0.7992,0.0429,0.915,0.0346,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,64,32,0.001,False,relu,0.5,mean,val_best,340.0,279.4029,0.3823,0.0771,41927.0,0.5904,0.0329,0.8346,0.0388,0.8135,0.0455,0.7643,0.0565,0.788,0.0505,0.8972,0.0415,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,156.9,171.6878,0.317,0.1762,42247.0,0.65,0.0378,0.8623,0.0786,0.8369,0.0883,0.8139,0.1168,0.8245,0.1023,0.9186,0.0555,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,64,32,0.01,False,relu,0.0,mean,val_best,204.3,173.5443,0.2942,0.1302,41927.0,0.6944,0.0343,0.8748,0.0641,0.8614,0.0693,0.8194,0.0969,0.8393,0.0823,0.9308,0.0493,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,31.5,20.9774,0.5083,0.0234,42247.0,0.7519,0.0917,0.7549,0.0161,0.718,0.0211,0.6452,0.0276,0.6794,0.0207,0.818,0.0187,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,PROTEINS,sageconv,False,3,3,64,32,0.01,False,relu,0.5,mean,val_best,481.3,279.8961,0.4142,0.0436,41927.0,0.784,0.0396,0.8133,0.0232,0.785,0.0283,0.7392,0.042,0.7609,0.0316,0.884,0.0269,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,123.7,152.4907,0.2581,0.1871,7971.0,0.5369,0.0128,0.8967,0.0875,0.9161,0.0648,0.8159,0.1745,0.8575,0.1316,0.9453,0.0581,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,32,32,0.001,False,relu,0.0,mean,val_best,433.6,355.4412,0.3144,0.1619,7939.0,0.4853,0.0149,0.8694,0.0823,0.8703,0.0773,0.7946,0.1458,0.8285,0.1158,0.9154,0.0792,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,282.9,294.3364,0.4141,0.1183,7971.0,0.5322,0.0342,0.8122,0.0691,0.8468,0.0345,0.6688,0.1908,0.7295,0.1435,0.8874,0.0592,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,32,32,0.001,False,relu,0.5,mean,val_best,278.5,271.0137,0.4779,0.081,7939.0,0.7033,0.0143,0.7813,0.0512,0.7809,0.0539,0.6487,0.1046,0.7067,0.0854,0.8348,0.0632,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,50.7,58.6055,0.2227,0.1114,7971.0,0.597,0.0358,0.9141,0.0517,0.9121,0.0558,0.8762,0.0729,0.8936,0.0643,0.9651,0.03,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,32,32,0.01,False,relu,0.0,mean,val_best,134.2,115.8929,0.3526,0.174,7939.0,0.8005,0.0681,0.8504,0.0925,0.8507,0.0969,0.763,0.1514,0.8029,0.1277,0.8913,0.0927,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,133.7,168.3431,0.3907,0.1123,7971.0,0.5592,0.0177,0.8231,0.0633,0.8413,0.0201,0.7029,0.1726,0.754,0.1242,0.8945,0.0602,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,32,32,0.01,False,relu,0.5,mean,val_best,109.3,124.8247,0.515,0.0728,7939.0,0.5261,0.0139,0.7575,0.0423,0.7553,0.0408,0.6103,0.0888,0.6731,0.0669,0.8042,0.0571,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,13.2,7.4,0.4932,0.0987,20035.0,0.5467,0.0095,0.7697,0.066,0.8476,0.0479,0.5516,0.1932,0.6442,0.1497,0.8598,0.0481,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,64,32,0.001,False,relu,0.0,mean,val_best,258.9,227.5098,0.3352,0.1902,19971.0,0.6141,0.0447,0.8536,0.1038,0.8614,0.095,0.7544,0.2043,0.7954,0.168,0.8953,0.1034,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,304.1,265.9757,0.3043,0.1346,20035.0,0.5206,0.012,0.8676,0.0845,0.8901,0.0404,0.7733,0.2146,0.8056,0.1894,0.9352,0.06,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,64,32,0.001,False,relu,0.5,mean,val_best,284.3,177.5511,0.4313,0.0911,19971.0,0.778,0.037,0.8041,0.0491,0.8127,0.0393,0.6818,0.1207,0.7364,0.0896,0.8677,0.0663,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,101.4,130.4325,0.2708,0.1616,20035.0,0.5332,0.0151,0.889,0.0807,0.8928,0.0758,0.8271,0.1335,0.8568,0.1072,0.9407,0.0488,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,64,32,0.01,False,relu,0.0,mean,val_best,130.6,94.6807,0.2916,0.1924,19971.0,0.7254,0.0203,0.878,0.0993,0.8808,0.101,0.8043,0.1642,0.8387,0.1369,0.9156,0.091,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,143.7,91.6974,0.2344,0.0683,20035.0,0.6071,0.0433,0.9088,0.0302,0.9085,0.0293,0.8662,0.0493,0.8867,0.0394,0.9663,0.0221,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,1,64,32,0.01,False,relu,0.5,mean,val_best,113.5,90.553,0.4684,0.0792,19971.0,0.7342,0.0232,0.7875,0.0467,0.7921,0.0461,0.6567,0.0891,0.7167,0.0714,0.8414,0.0563,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,112.3,148.3334,0.3982,0.1624,10181.0,0.8811,0.0488,0.824,0.0824,0.8595,0.0508,0.6807,0.1839,0.7491,0.1378,0.8905,0.072,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,32,32,0.001,False,relu,0.0,mean,val_best,326.8,249.9971,0.3458,0.107,10117.0,0.886,0.0417,0.8491,0.0545,0.8455,0.0524,0.7734,0.0965,0.8069,0.0765,0.9154,0.0498,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,179.0,270.254,0.4423,0.1048,10181.0,0.7366,0.0289,0.7984,0.0659,0.8289,0.0499,0.6498,0.1825,0.7091,0.1558,0.8712,0.0576,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,32,32,0.001,False,relu,0.5,mean,val_best,251.0,242.1041,0.4339,0.073,10117.0,0.8141,0.0631,0.8032,0.0345,0.8038,0.0258,0.694,0.0921,0.7416,0.0622,0.8745,0.0422,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,129.6,206.8981,0.2314,0.1443,10181.0,0.7309,0.0341,0.9065,0.065,0.9055,0.0682,0.8616,0.0955,0.8826,0.082,0.9568,0.0336,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,32,32,0.01,False,relu,0.0,mean,val_best,232.0,171.6403,0.4013,0.0524,10117.0,0.8132,0.0189,0.8196,0.0273,0.8092,0.0317,0.7384,0.0421,0.772,0.0362,0.893,0.0279,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,78.5,94.6058,0.4149,0.1003,10181.0,0.7617,0.0395,0.8159,0.0569,0.8231,0.0535,0.7034,0.1052,0.7569,0.0831,0.8792,0.0576,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,32,32,0.01,False,relu,0.5,mean,val_best,323.9,198.4734,0.4206,0.0222,10117.0,1.2082,0.0433,0.8071,0.0134,0.8018,0.0084,0.7094,0.0339,0.7525,0.0222,0.8828,0.0135,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,77.9,75.7924,0.3804,0.1513,28549.0,0.8595,0.0385,0.8391,0.0797,0.8563,0.0707,0.7265,0.1453,0.7832,0.1148,0.9006,0.0724,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,64,32,0.001,False,relu,0.0,mean,val_best,341.5,185.8076,0.2705,0.0948,28421.0,0.8703,0.0341,0.8847,0.0457,0.8782,0.0493,0.8357,0.0692,0.8562,0.0591,0.9472,0.0316,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,124.8,169.7214,0.4319,0.1235,28549.0,0.9084,0.0395,0.8087,0.0675,0.8295,0.0515,0.67,0.1475,0.7354,0.1111,0.8773,0.0654,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,64,32,0.001,False,relu,0.5,mean,val_best,215.8,285.6189,0.4275,0.1069,28421.0,1.0022,0.027,0.8057,0.0566,0.8144,0.0438,0.684,0.1293,0.7384,0.0922,0.8771,0.0495,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,64.4,135.0631,0.3045,0.0597,28549.0,1.0639,0.0535,0.8792,0.0309,0.8796,0.0325,0.8199,0.0518,0.8484,0.0414,0.9466,0.024,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,64,32,0.01,False,relu,0.0,mean,val_best,247.4,170.6043,0.2625,0.097,28421.0,0.8054,0.0265,0.8897,0.0484,0.8856,0.0465,0.8404,0.0802,0.8619,0.0644,0.9498,0.0392,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,102.1,134.1033,0.3481,0.1541,28549.0,0.8987,0.0597,0.8455,0.0795,0.8468,0.0787,0.758,0.1314,0.7985,0.1079,0.9044,0.0686,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,2,64,32,0.01,False,relu,0.5,mean,val_best,307.4,205.2555,0.391,0.0565,28421.0,1.0345,0.0542,0.8262,0.0276,0.8244,0.0294,0.7365,0.0501,0.7776,0.0394,0.8974,0.0304,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,135.1,111.3476,0.287,0.1345,12391.0,1.6469,0.1446,0.8858,0.062,0.8836,0.0576,0.8306,0.1004,0.8556,0.0799,0.9394,0.0421,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,3,32,32,0.001,False,relu,0.0,mean,val_best,213.4,246.5381,0.3216,0.1319,12295.0,1.193,0.0601,0.8652,0.0716,0.8595,0.0684,0.7982,0.1277,0.826,0.1011,0.9208,0.0579,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,26.0,14.7716,0.4998,0.0326,12391.0,1.331,0.0936,0.7699,0.0274,0.793,0.03,0.5999,0.0618,0.682,0.0484,0.838,0.0239,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,3,32,32,0.001,False,relu,0.5,mean,val_best,165.0,136.3231,0.4507,0.0432,12295.0,1.3023,0.0931,0.7949,0.0261,0.7835,0.0278,0.6984,0.0524,0.7376,0.0384,0.8668,0.0235,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,132.4,123.1643,0.1503,0.1705,12391.0,1.2548,0.0879,0.9415,0.0789,0.9382,0.0811,0.9143,0.122,0.9254,0.1024,0.9685,0.0524,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,3,32,32,0.01,False,relu,0.0,mean,val_best,325.2,281.0316,0.3533,0.1359,12295.0,1.5673,0.0927,0.841,0.0685,0.8337,0.0683,0.7644,0.1132,0.7964,0.092,0.9066,0.0563,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,DD,sageconv,False,1,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,51.1,96.1982,0.4906,0.1213,12391.0,1.1349,0.0575,0.7597,0.0676,0.7587,0.0689,0.6026,0.1393,0.6679,0.1098,0.8179,0.082,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,DD,sageconv,False,1,3,32,32,0.01,False,relu,0.5,mean,val_best,280.1,278.3025,0.4457,0.0409,12295.0,1.6433,0.1111,0.7917,0.0237,0.7919,0.0229,0.6733,0.0569,0.7269,0.0405,0.867,0.026,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
