d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,71.4,64.1018,0.2761,0.2501,8643.0,0.6292,0.0181,0.9056,0.0863,0.8886,0.1024,0.8818,0.1109,0.8849,0.1061,0.9496,0.0523,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,32.8,26.9325,0.2146,0.1763,8579.0,0.6588,0.0291,0.9103,0.0842,0.9117,0.0798,0.8604,0.1431,0.8833,0.1155,0.947,0.0717,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,29.1,14.1028,0.5298,0.1068,8643.0,0.6561,0.0227,0.7857,0.0365,0.7443,0.0392,0.7326,0.0671,0.7378,0.0517,0.8618,0.0374,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,46.7,39.9075,0.3982,0.0955,8579.0,0.6232,0.02,0.8194,0.0512,0.808,0.0597,0.7373,0.082,0.7704,0.0702,0.8857,0.0593,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,39.9,33.0377,0.2599,0.1537,8643.0,0.6027,0.0203,0.8896,0.0668,0.8815,0.0717,0.8436,0.0982,0.8618,0.0852,0.9502,0.0373,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,72.4,89.5703,0.1635,0.1337,8579.0,0.5832,0.0338,0.9391,0.0556,0.9434,0.0595,0.9057,0.0812,0.9238,0.0697,0.9732,0.0319,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,35.3,17.726,0.5233,0.2108,8643.0,0.5168,0.0248,0.7741,0.0741,0.7356,0.092,0.6968,0.127,0.7146,0.1107,0.8521,0.0798,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,44.6,39.279,0.3968,0.0776,8579.0,0.5441,0.0309,0.8238,0.0436,0.8204,0.0438,0.7331,0.0753,0.7737,0.0607,0.8916,0.0424,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,86.7,59.9901,0.27,0.3699,27523.0,0.6525,0.0332,0.9358,0.0813,0.9264,0.091,0.9143,0.1144,0.9201,0.1032,0.9677,0.0554,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,20.8,13.5115,0.2289,0.1754,27395.0,0.7329,0.0282,0.9035,0.0814,0.8996,0.0892,0.8592,0.119,0.8784,0.1048,0.9441,0.0652,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,37.0,22.7244,0.4911,0.1527,27523.0,0.6815,0.0278,0.8103,0.0503,0.7785,0.0542,0.7542,0.0795,0.7658,0.0674,0.8838,0.0543,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,67.6,57.0915,0.2889,0.1259,27395.0,0.6959,0.0261,0.8738,0.0609,0.869,0.0597,0.8129,0.1068,0.8389,0.0857,0.9324,0.0597,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,38.5,17.066,0.2869,0.2867,27523.0,0.7276,0.0525,0.9158,0.0775,0.9062,0.0846,0.8854,0.1116,0.8953,0.0987,0.9588,0.0517,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,33.8,25.4157,0.1205,0.0928,27395.0,0.6195,0.0374,0.9594,0.0356,0.965,0.03,0.9349,0.0591,0.9494,0.0447,0.9871,0.0145,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,27.7,22.6321,0.488,0.1335,27523.0,0.7358,0.0636,0.7951,0.06,0.7833,0.0689,0.6953,0.0915,0.7362,0.0813,0.8708,0.0563,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,26.3,14.7516,0.3662,0.0594,27395.0,0.5813,0.0227,0.8436,0.0268,0.8325,0.0243,0.7784,0.0559,0.8039,0.0384,0.9099,0.0298,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,47.4,38.302,0.3276,0.3126,9829.0,1.0821,0.0549,0.9123,0.0877,0.8958,0.102,0.8891,0.1177,0.8923,0.1099,0.9523,0.0664,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,25.6,28.852,0.2262,0.1366,9733.0,1.0558,0.0568,0.9083,0.0594,0.9035,0.0599,0.8682,0.0946,0.8849,0.0779,0.9553,0.0419,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,61.4,57.8,0.5154,0.2389,9829.0,1.1433,0.084,0.8136,0.0652,0.772,0.0743,0.7777,0.0908,0.7746,0.082,0.8842,0.0651,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,61.3,154.7049,0.4438,0.0937,9733.0,1.0933,0.0529,0.7995,0.0495,0.7917,0.0462,0.6957,0.0973,0.7389,0.0728,0.863,0.0494,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,62.6,28.4823,0.1487,0.1474,9829.0,1.0272,0.0831,0.9564,0.0452,0.9505,0.0467,0.9434,0.0662,0.9467,0.0558,0.9851,0.0194,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,65.3,75.0907,0.1138,0.0932,9733.0,0.9905,0.0455,0.9631,0.0335,0.9549,0.0416,0.9562,0.0405,0.9555,0.0404,0.9839,0.018,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,49.4,32.6411,0.4599,0.1167,9829.0,1.348,0.0873,0.8133,0.0498,0.7801,0.0666,0.7664,0.0605,0.7728,0.0609,0.8879,0.0489,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,36.7,34.1557,0.3634,0.0803,9733.0,1.1065,0.0635,0.8458,0.0402,0.8329,0.0384,0.7831,0.071,0.8067,0.0546,0.9118,0.0358,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,95.1,84.8097,0.2556,0.2445,31941.0,1.3119,0.0824,0.9455,0.055,0.9367,0.0648,0.9313,0.0685,0.934,0.0665,0.9776,0.0279,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,33.9,33.0498,0.1794,0.1434,31749.0,1.3632,0.1134,0.9311,0.0613,0.92,0.0671,0.911,0.0895,0.9151,0.0781,0.9656,0.0416,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,66.3,59.6273,0.581,0.3336,31941.0,1.1216,0.0472,0.8411,0.0711,0.8113,0.0782,0.8016,0.1018,0.8059,0.0893,0.9091,0.0552,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,22.8,26.7537,0.3666,0.0864,31749.0,1.2645,0.1141,0.8421,0.0422,0.8231,0.0468,0.7879,0.0599,0.8049,0.053,0.9083,0.0343,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,31.3,38.5877,0.323,0.1107,31749.0,1.7691,0.12,0.8613,0.0531,0.8479,0.0524,0.8094,0.0871,0.8273,0.0685,0.9266,0.039,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,57.4,36.2028,0.4805,0.4908,11015.0,1.897,0.1268,0.9134,0.0875,0.8987,0.1035,0.8909,0.109,0.8948,0.1061,0.9547,0.0618,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,53.7,71.5249,0.1727,0.123,10887.0,1.5593,0.1914,0.9338,0.0514,0.9231,0.0585,0.9147,0.07,0.9188,0.0643,0.9707,0.0323,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,55.9,45.9357,0.6334,0.2175,11015.0,1.786,0.147,0.8111,0.051,0.77,0.0573,0.7732,0.0797,0.7711,0.0673,0.8798,0.0505,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,5.9,4.4598,0.4804,0.0574,10887.0,1.8283,0.1767,0.7755,0.0385,0.7489,0.0394,0.6875,0.0664,0.7164,0.0526,0.8416,0.0433,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,83.5,94.6417,0.2536,0.2971,11015.0,1.7921,0.2363,0.9365,0.0598,0.9314,0.0686,0.9146,0.0796,0.9226,0.0723,0.9749,0.0386,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,49.3,33.9619,0.0841,0.0793,10887.0,1.9487,0.2494,0.9743,0.0278,0.9679,0.0331,0.9699,0.0353,0.9689,0.0341,0.9896,0.0128,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,40.8,22.1982,0.4626,0.1191,11015.0,2.0135,0.2585,0.8121,0.0451,0.7741,0.0398,0.7697,0.0883,0.7705,0.0611,0.8928,0.0382,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,32.9,21.1823,0.329,0.0904,10887.0,1.7643,0.2153,0.864,0.0444,0.8492,0.0482,0.8155,0.0681,0.8317,0.0574,0.9244,0.0421,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,3,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,50.2,37.8227,0.3774,0.2674,9827.0,0.7943,0.1344,0.9016,0.0754,0.8854,0.0868,0.8705,0.1122,0.8774,0.0999,0.9494,0.0618,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,3,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,33.9,43.9533,0.2135,0.1442,9731.0,0.7852,0.1045,0.913,0.0677,0.9137,0.0675,0.8694,0.1074,0.8902,0.0882,0.9567,0.047,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,3,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,54.3,43.4397,0.6039,0.2305,9827.0,0.8508,0.0354,0.7933,0.0375,0.7475,0.0423,0.754,0.0609,0.7504,0.0504,0.8665,0.0398,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,3,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,53.3,112.8717,0.4505,0.0815,9731.0,0.7925,0.035,0.7904,0.0441,0.7837,0.043,0.6781,0.0885,0.7257,0.0675,0.8541,0.0542,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,3,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,88.8,77.6863,0.2365,0.4732,9827.0,0.765,0.0441,0.9309,0.1227,0.9206,0.1394,0.9004,0.1851,0.9092,0.1654,0.9529,0.0961,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,3,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,39.0,21.3822,0.1066,0.0958,9731.0,0.9274,0.091,0.9665,0.0414,0.9642,0.0423,0.9531,0.0624,0.9585,0.0523,0.988,0.0196,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,3,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,66.4,43.4999,0.4264,0.1376,9827.0,0.7319,0.0209,0.8125,0.0658,0.7739,0.0661,0.7674,0.1184,0.7689,0.0917,0.888,0.0619,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
