d,type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,104.5,147.5136,0.3249,0.1301,17285.0,0.4812,0.0439,0.8589,0.0691,0.8393,0.0802,0.7995,0.102,0.8187,0.0914,0.9196,0.0534,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,175.6,151.4062,0.3211,0.1562,17157.0,0.4144,0.0278,0.858,0.0827,0.8438,0.0922,0.7884,0.1304,0.8142,0.112,0.913,0.0702,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,344.9,234.1916,0.3922,0.0694,17285.0,0.5932,0.0823,0.8183,0.0419,0.7881,0.0396,0.7463,0.0881,0.7654,0.066,0.893,0.0473,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,235.7,182.7819,0.4466,0.0356,17157.0,0.5231,0.0357,0.7944,0.0225,0.7765,0.028,0.6865,0.0408,0.7285,0.0337,0.8631,0.0246,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,109.7,138.5728,0.3704,0.1279,6663.0,0.4489,0.0425,0.8374,0.0669,0.8172,0.074,0.7664,0.1076,0.7897,0.0902,0.8993,0.0676,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,137.5,78.814,0.3545,0.1297,6567.0,0.3837,0.0154,0.8431,0.0685,0.8209,0.0879,0.7824,0.0866,0.8011,0.0867,0.9038,0.068,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,383.0,311.5737,0.4605,0.0524,6663.0,0.5202,0.0468,0.7851,0.0327,0.7534,0.0341,0.6904,0.0654,0.7199,0.0503,0.8528,0.0377,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,334.4,283.7168,0.4837,0.0442,6567.0,0.4788,0.0312,0.7745,0.0299,0.7392,0.0402,0.679,0.0526,0.7073,0.0437,0.8356,0.0366,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,112.9,145.5208,0.3374,0.1493,6663.0,0.478,0.0417,0.8503,0.0758,0.8246,0.0853,0.7955,0.1099,0.8094,0.0975,0.9089,0.0608,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,245.6,271.0853,0.3516,0.1345,6567.0,0.4985,0.0467,0.8431,0.0686,0.824,0.0752,0.7724,0.1055,0.7967,0.0901,0.9049,0.0522,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,92.1,100.6682,0.5013,0.0334,6663.0,0.5423,0.0472,0.7636,0.0239,0.7264,0.0265,0.6613,0.0502,0.6918,0.0379,0.8237,0.027,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,389.4,359.1457,0.4753,0.0294,6567.0,0.4629,0.0415,0.7737,0.0195,0.7413,0.0272,0.6724,0.0382,0.7048,0.03,0.8441,0.0218,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,122.8,179.8698,0.2726,0.1765,25607.0,0.6714,0.0966,0.8843,0.086,0.8689,0.1007,0.835,0.1245,0.8512,0.1126,0.9314,0.0672,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,84.4,49.3177,0.3226,0.1691,25415.0,0.4609,0.0411,0.8648,0.0876,0.8442,0.108,0.8114,0.1183,0.8273,0.1131,0.9115,0.0719,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,154.8,158.2187,0.467,0.0556,25607.0,0.6986,0.0852,0.7809,0.0331,0.7468,0.0376,0.6882,0.0675,0.7154,0.0505,0.8471,0.0407,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,177.1,119.7109,0.4587,0.0514,25415.0,0.6264,0.0785,0.7899,0.0315,0.7627,0.0453,0.6962,0.0367,0.7276,0.0383,0.8531,0.0378,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,175.6,245.2049,0.3727,0.1301,25607.0,0.5264,0.0306,0.8467,0.0586,0.8205,0.0741,0.7924,0.0766,0.8061,0.0751,0.9109,0.0494,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,78.2,37.3652,0.3801,0.097,25415.0,0.4635,0.0336,0.8274,0.0569,0.8057,0.0627,0.7475,0.0963,0.7748,0.0799,0.8958,0.0501,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,63.9,60.5994,0.4787,0.0374,25607.0,0.6804,0.0544,0.7733,0.0226,0.7359,0.0247,0.6808,0.0527,0.7066,0.0371,0.8401,0.029,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,165.7,93.7743,0.4584,0.0367,25415.0,0.5858,0.0503,0.7869,0.0209,0.7559,0.024,0.6945,0.0426,0.7235,0.0323,0.8553,0.0302,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,1.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,81.4,43.8228,0.3777,0.0787,4547.0,0.4224,0.0298,0.8383,0.0528,0.8307,0.054,0.7445,0.1029,0.784,0.0809,0.91,0.0425,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,134.2,116.887,0.4209,0.145,4483.0,0.3443,0.0156,0.8126,0.078,0.81,0.0856,0.6918,0.126,0.7451,0.1086,0.8591,0.0703,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,500.2,318.3526,0.4596,0.0448,4547.0,0.4505,0.0405,0.7824,0.0293,0.7694,0.0245,0.6593,0.1069,0.7037,0.0731,0.8553,0.0302,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,406.4,322.3455,0.4895,0.0412,4483.0,0.4476,0.0331,0.7716,0.0256,0.7691,0.0213,0.6161,0.0652,0.6829,0.0486,0.8277,0.0353,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,121.7,175.669,0.3583,0.1479,4547.0,0.5354,0.1661,0.8434,0.0711,0.8206,0.0759,0.776,0.113,0.7968,0.0942,0.9078,0.0597,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,93.4,78.7949,0.4026,0.1295,4483.0,0.3986,0.0316,0.8205,0.0673,0.814,0.0689,0.7074,0.1248,0.7551,0.1005,0.8741,0.0654,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,316.5,217.8087,0.4697,0.0188,4547.0,0.559,0.1251,0.7809,0.0159,0.7538,0.0195,0.6765,0.0339,0.7128,0.0254,0.8475,0.0134,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,309.6,252.7782,0.4993,0.0284,4483.0,0.4645,0.0315,0.7666,0.0167,0.7541,0.0157,0.6231,0.0484,0.6815,0.0317,0.8208,0.0243,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,52.2,41.756,0.3884,0.1362,17283.0,0.4627,0.0238,0.8299,0.0765,0.822,0.0812,0.7301,0.1287,0.772,0.1071,0.8919,0.0622,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,158.4,132.7458,0.3976,0.1127,17155.0,0.3932,0.0349,0.8292,0.0565,0.8309,0.0535,0.7196,0.1024,0.77,0.081,0.885,0.05,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,274.2,146.6873,0.418,0.0426,17283.0,0.5226,0.0214,0.8132,0.0237,0.7928,0.0263,0.7253,0.0394,0.7574,0.0328,0.8821,0.0261,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,311.9,219.5292,0.4506,0.0543,17155.0,0.5403,0.0636,0.7944,0.0362,0.7855,0.0328,0.6709,0.075,0.7226,0.0583,0.8551,0.0385,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,73.7,69.7166,0.2642,0.1662,17283.0,0.5008,0.0271,0.8874,0.0866,0.8744,0.0933,0.837,0.1326,0.8545,0.114,0.9367,0.0647,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,201.7,191.3625,0.3995,0.1096,17155.0,0.4336,0.0791,0.8218,0.0576,0.8116,0.065,0.7219,0.0914,0.7636,0.0791,0.8812,0.0537,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,263.2,179.0418,0.4254,0.0441,17283.0,0.5164,0.0281,0.8027,0.0233,0.7845,0.0263,0.7024,0.0477,0.7407,0.0358,0.8758,0.0286,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,231.6,265.8049,0.4773,0.0423,17155.0,0.4874,0.0318,0.7743,0.0232,0.7644,0.0183,0.6343,0.0672,0.6915,0.046,0.8399,0.0331,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,118.8,140.4064,0.3068,0.1569,6661.0,0.4604,0.0368,0.8684,0.0771,0.854,0.0842,0.8066,0.1191,0.8291,0.1027,0.9235,0.0614,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,93.6,65.0034,0.366,0.143,6565.0,0.3566,0.0149,0.8443,0.0773,0.8373,0.0747,0.7499,0.1493,0.7884,0.1176,0.8957,0.0748,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,433.7,319.3375,0.4435,0.0449,6661.0,0.522,0.0414,0.793,0.0263,0.7609,0.0237,0.7077,0.0518,0.7329,0.0384,0.865,0.0293,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,198.9,153.8652,0.4812,0.0436,6565.0,0.5102,0.0525,0.7772,0.0253,0.7673,0.015,0.639,0.0829,0.6947,0.0551,0.8388,0.0318,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,133.1,253.2273,0.359,0.1393,6661.0,0.488,0.037,0.8424,0.0665,0.8129,0.0753,0.7872,0.0999,0.7994,0.0874,0.9083,0.0555,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,136.9,175.9792,0.3912,0.1249,6565.0,0.4291,0.0268,0.8199,0.0632,0.8081,0.0635,0.7198,0.1101,0.7602,0.0887,0.8834,0.0572,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,276.3,181.9638,0.47,0.0195,6661.0,0.4979,0.0265,0.7799,0.0147,0.7532,0.0168,0.6735,0.0356,0.7108,0.0258,0.8476,0.0146,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,466.8,331.571,0.4705,0.0265,6565.0,0.6607,0.0667,0.7759,0.0202,0.7539,0.0199,0.658,0.0364,0.7025,0.0282,0.8467,0.0188,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,158.3,246.6232,0.2433,0.1777,25605.0,0.5994,0.0736,0.8977,0.084,0.8903,0.0922,0.8446,0.1308,0.8662,0.1127,0.9441,0.0587,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,95.2,54.4827,0.2926,0.1418,25413.0,0.4786,0.0293,0.8813,0.0717,0.8723,0.0797,0.8236,0.1082,0.8467,0.0942,0.9307,0.0586,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,210.6,148.4771,0.4268,0.0612,25605.0,0.8258,0.0803,0.8041,0.0344,0.7752,0.0388,0.7239,0.0506,0.7485,0.0443,0.8743,0.0365,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,181.7,103.3296,0.4389,0.056,25413.0,0.5919,0.0609,0.7998,0.0333,0.788,0.0278,0.6857,0.0774,0.7318,0.0551,0.8661,0.0377,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,187.3,217.8908,0.3353,0.1409,25605.0,0.5631,0.036,0.8514,0.0671,0.8311,0.0722,0.7896,0.1059,0.809,0.0883,0.9127,0.0454,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,77.5,68.6444,0.3759,0.12,25413.0,0.5097,0.0368,0.8356,0.0597,0.8262,0.0627,0.7446,0.1046,0.7822,0.0857,0.8925,0.0564,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,169.4,211.9232,0.4516,0.063,25605.0,0.6016,0.0323,0.79,0.034,0.7598,0.0348,0.6987,0.0602,0.7275,0.0472,0.8573,0.0395,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,274.8,164.7597,0.438,0.0504,25413.0,0.5751,0.0225,0.7987,0.0294,0.7715,0.0219,0.7098,0.0684,0.7381,0.0466,0.8678,0.0346,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,118.3,182.3716,0.3333,0.0941,8775.0,0.4689,0.022,0.8561,0.0541,0.8384,0.0594,0.7941,0.0841,0.8153,0.0718,0.9244,0.0433,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,119.5,112.209,0.324,0.1417,8647.0,0.4637,0.0448,0.8631,0.0685,0.8536,0.0701,0.7916,0.1213,0.8197,0.098,0.9174,0.0614,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,372.1,229.9689,0.4517,0.0322,8775.0,0.4894,0.0221,0.7919,0.0219,0.7677,0.0254,0.6926,0.0392,0.7279,0.0317,0.8605,0.0221,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,3.0
