d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,model_id,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,layers_mp
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,29.8,21.5397,0.3493,0.121,29831.0,1.617,0.4339,0.8461,0.0631,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8437,0.0811,0.8478,0.0696,0.8436,0.064,0.9244,0.041,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,38.4,22.0145,0.3268,0.0888,29639.0,1.2042,0.1333,0.8444,0.0429,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8253,0.0551,0.8664,0.0368,0.845,0.0437,0.9293,0.0365,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,38.5,23.7876,0.4328,0.0736,29831.0,1.2616,0.1698,0.7979,0.0446,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8035,0.052,0.7765,0.0754,0.7882,0.0534,0.8804,0.0446,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,58.3,41.8451,0.4296,0.0638,29639.0,1.1406,0.065,0.8054,0.0326,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7926,0.036,0.8146,0.043,0.8032,0.037,0.8804,0.0362,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,55.1,17.375,0.1034,0.0519,29831.0,3.5769,0.8507,0.9589,0.0274,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9558,0.0276,0.9609,0.0295,0.9583,0.0277,0.9927,0.0066,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,52.4,16.8178,0.1924,0.037,29639.0,3.1637,0.1004,0.9243,0.0192,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9166,0.0239,0.9311,0.0228,0.9236,0.0188,0.9786,0.0082,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,61.7,49.9901,0.3757,0.1165,29831.0,3.0173,0.0592,0.8189,0.0635,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8302,0.0381,0.8011,0.1407,0.8057,0.0945,0.9125,0.0455,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,55.1,47.593,0.4521,0.0898,29639.0,3.1594,0.1227,0.7807,0.0617,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7865,0.055,0.7576,0.0785,0.7713,0.0658,0.8662,0.0618,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,60.7,56.7892,0.3252,0.1895,7363.0,1.6481,0.2763,0.8477,0.098,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8515,0.0861,0.8259,0.1617,0.8332,0.1277,0.9107,0.0963,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,40.4,36.2414,0.3143,0.1066,7299.0,1.3993,0.2939,0.8568,0.0541,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8424,0.0599,0.8698,0.0543,0.8557,0.0559,0.9322,0.0399,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,53.6,82.5787,0.4069,0.1223,7363.0,1.5012,0.2275,0.8017,0.0702,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8061,0.0614,0.7817,0.1267,0.7887,0.0913,0.8845,0.066,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,37.8,22.7324,0.4037,0.0795,7299.0,1.2025,0.1308,0.8078,0.0428,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7939,0.0415,0.817,0.073,0.8043,0.0534,0.8913,0.0464,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,81.2,49.7711,0.1293,0.0574,7363.0,3.0856,0.1261,0.9469,0.0232,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9427,0.0243,0.9498,0.0288,0.9461,0.0238,0.989,0.0086,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,55.1,47.1645,0.2636,0.1312,7299.0,3.0168,0.1057,0.8934,0.055,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8785,0.0579,0.9128,0.0443,0.8951,0.0503,0.9503,0.0459,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,75.2,41.1043,0.2874,0.0772,7363.0,2.9157,0.0607,0.8654,0.038,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8599,0.0274,0.864,0.0638,0.8614,0.0449,0.9456,0.0346,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,53.6,58.9986,0.398,0.1141,7299.0,3.1643,0.2231,0.8222,0.0639,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8108,0.0635,0.8347,0.0641,0.8222,0.0609,0.8932,0.0605,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,61.8,41.4459,0.2174,0.1077,24963.0,1.1841,0.1075,0.9,0.0526,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9011,0.0495,0.8952,0.072,0.8972,0.0563,0.9659,0.0278,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,47.7,58.462,0.2834,0.1264,24835.0,1.3899,0.1613,0.8811,0.0581,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8632,0.0594,0.9013,0.0601,0.8815,0.058,0.9401,0.0403,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,32.3,26.552,0.3843,0.0929,24963.0,1.1672,0.0601,0.8235,0.0459,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8216,0.0628,0.8225,0.0509,0.8205,0.0445,0.9036,0.0475,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,34.0,30.2026,0.3939,0.0986,24835.0,1.3744,0.1789,0.8156,0.051,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8024,0.0502,0.8257,0.0637,0.8136,0.0551,0.8945,0.0568,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,65.2,30.6881,0.1291,0.0841,24963.0,3.1665,0.1151,0.9415,0.0416,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9336,0.0434,0.9477,0.0461,0.9404,0.0427,0.9853,0.0149,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,44.9,23.6493,0.2086,0.1088,24835.0,3.1317,0.1267,0.9165,0.0508,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.908,0.0613,0.9242,0.0439,0.9157,0.0507,0.9666,0.0338,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,70.9,29.5481,0.2132,0.0607,24963.0,3.2087,0.1107,0.9004,0.0297,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8886,0.0368,0.9117,0.033,0.8996,0.0301,0.9691,0.0173,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,52.2,31.2372,0.3026,0.1353,24835.0,3.2552,0.228,0.8601,0.0813,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8555,0.0732,0.8526,0.1178,0.8529,0.0969,0.9281,0.0857,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,27.0,13.0767,0.3504,0.1031,8773.0,1.3567,0.2079,0.8317,0.054,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8367,0.058,0.8146,0.0854,0.8235,0.0649,0.9194,0.0483,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,45.1,48.2005,0.3154,0.1338,8677.0,1.3962,0.2128,0.8584,0.0659,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8429,0.0728,0.8764,0.0633,0.859,0.0661,0.928,0.047,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,40.7,46.5125,0.426,0.1099,8773.0,1.5566,0.277,0.7905,0.0709,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.7866,0.0845,0.7925,0.0954,0.7865,0.0752,0.8763,0.0798,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,42.7,33.681,0.4094,0.0747,8677.0,1.1045,0.1093,0.8041,0.039,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7895,0.0391,0.8151,0.0571,0.8018,0.0466,0.8897,0.0445,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,2.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,38.0,18.2866,0.1837,0.0919,8773.0,2.9593,0.0737,0.9123,0.0471,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9128,0.0444,0.9074,0.0539,0.91,0.0484,0.9739,0.032,
